year,gender,name,count
2018,M,Remmy,38
2018,F,Remy,553
2018,M,Remy,689
2018,F,Ren,7
2018,M,Ren,27
2018,F,Rena,35
2018,F,Renae,13
2018,F,Renata,549
2018,M,Renato,25
2018,F,Renatta,20
2018,M,Rene,182
2018,F,Renee,187
2018,F,Renesmee,93
2018,F,Renlee,5
2018,F,Renley,10
2018,M,Renly,5
2018,M,Renner,6
2018,M,Reno,8
2018,M,Renzo,52
2018,F,Retaj,5
2018,F,Retal,7
2018,M,Reuben,172
2018,M,Reuven,18
2018,F,Reva,36
2018,M,Revan,32
2018,M,Rex,378
2018,M,Rexton,26
2018,F,Rey,10
2018,M,Rey,252
2018,F,Reya,110
2018,M,Reyaan,23
2018,M,Reyaansh,7
2018,F,Reyah,5
2018,M,Reyan,47
2018,M,Reyansh,267
2018,M,Reyes,39
2018,M,Reyli,5
2018,M,Reymond,5
2018,M,Reymundo,10
2018,F,Reyna,454
2018,M,Reynaldo,90
2018,M,Reynolds,5
2018,M,Reza,10
2018,F,Rhea,307
2018,F,Rhema,7
2018,M,Rhett,2291
2018,F,Rheya,6
2018,F,Rhian,6
2018,F,Rhiannon,79
2018,F,Rhiley,11
2018,F,Rhoda,17
2018,M,Rhodes,41
2018,F,Rhyan,106
2018,M,Rhyan,5
2018,M,Rhyatt,15
2018,M,Rhyder,32
2018,M,Rhydian,5
2018,F,Rhylee,145
2018,F,Rhyleigh,13
2018,F,Rhylie,5
2018,M,Rhys,583
2018,F,Rhythm,10
2018,M,Rhythm,7
2018,F,Ria,48
2018,M,Riaan,92
2018,F,Rian,72
2018,M,Rian,102
2018,F,Riana,5
2018,F,Rianna,6
2018,M,Ricardo,1097
2018,M,Rich,11
2018,M,Richard,2121
2018,F,Richelle,6
2018,M,Richie,21
2018,M,Rick,33
2018,M,Rickey,25
2018,M,Ricky,326
2018,M,Rico,91
2018,F,Rida,7
2018,M,Riddick,5
2018,M,Rider,7
2018,M,Ridge,296
2018,M,Ridhaan,19
2018,F,Ridhi,5
2018,F,Ridley,57
2018,M,Ridley,26
2018,M,Ridwan,6
2018,F,Rifka,11
2018,F,Rifky,18
2018,M,Rigel,7
2018,M,Riggin,11
2018,M,Riggins,17
2018,M,Riggs,79
2018,M,Rigo,29
2018,M,Rigoberto,36
2018,M,Rihaan,23
2018,M,Rihan,5
2018,F,Rihanna,111
2018,M,Riker,12
2018,F,Rikki,24
2018,M,Riku,5
2018,F,Rilee,36
2018,F,Rileigh,17
2018,F,Riley,5998
2018,M,Riley,1446
2018,F,Rilyn,10
2018,F,Rilynn,204
2018,F,Rima,6
2018,F,Rin,5
2018,F,Rina,52
2018,F,Rio,44
2018,M,Rio,129
2018,F,Riona,11
2018,M,Riot,40
2018,F,Ripley,125
2018,M,Rishaan,76
2018,M,Rishab,10
2018,M,Rishan,5
2018,M,Rishi,93
2018,F,Rita,117
2018,M,Ritchie,14
2018,F,Riva,5
2018,M,Rivaan,5
2018,F,River,1314
2018,M,River,2044
2018,F,Riverlyn,7
2018,F,Riverlynn,5
2018,F,Rivers,6
2018,M,Rivers,47
2018,F,Rivka,283
2018,F,Rivkah,20
2018,F,Riya,208
2018,M,Riyaan,13
2018,F,Riyah,7
2018,F,Riyan,13
2018,M,Riyan,46
2018,M,Riyansh,19
2018,M,Rj,11
2018,M,Roan,59
2018,M,Robbie,14
2018,M,Robert,5172
2018,F,Roberta,31
2018,M,Roberto,633
2018,F,Robin,212
2018,M,Robin,149
2018,M,Robinson,17
2018,F,Robyn,207
2018,M,Rocco,567
2018,F,Rochel,90
2018,F,Rochelle,13
2018,F,Rocio,32
2018,M,Rocko,6
2018,M,Rockwell,49
2018,M,Rocky,174
2018,M,Roczen,5
2018,M,Roderick,85
2018,M,Rodney,232
2018,M,Rodolfo,143
2018,M,Rodrick,16
2018,M,Rodrigo,522
2018,M,Roel,40
2018,M,Roen,5
2018,M,Rogan,66
2018,M,Rogelio,195
2018,M,Roger,368
2018,M,Rohaan,14
2018,M,Rohan,293
2018,F,Roisin,7
2018,M,Rolan,6
2018,M,Roland,480
2018,M,Rolando,124
2018,M,Rollin,5
2018,F,Roma,10
2018,M,Roman,4376
2018,M,Rome,127
2018,F,Romee,5
2018,M,Romel,5
2018,M,Romello,18
2018,M,Romeo,940
2018,F,Romi,35
2018,F,Romina,407
2018,M,Rommel,13
2018,F,Romy,61
2018,M,Ron,22
2018,F,Rona,5
2018,M,Ronald,541
2018,M,Ronaldo,58
2018,M,Ronan,1164
2018,M,Ronen,23
2018,M,Ronin,628
2018,F,Ronnie,5
2018,M,Ronnie,185
2018,M,Ronny,7
2018,M,Rook,7
2018,F,Rooney,24
2018,M,Roosevelt,14
2018,M,Roque,17
2018,F,Rori,72
2018,F,Rorie,6
2018,F,Rory,493
2018,M,Rory,861
2018,F,Rosa,420
2018,F,Rosabella,46
2018,F,Rosabelle,10
2018,F,Rosalee,260
2018,F,Rosaleen,19
2018,F,Rosaleigh,37
2018,F,Rosalia,93
2018,F,Rosalie,1456
2018,F,Rosalina,151
2018,F,Rosalind,107
2018,F,Rosalinda,60
2018,F,Rosaline,12
2018,F,Rosaly,5
2018,F,Rosalyn,259
2018,F,Rosalynn,89
2018,F,Rosanna,35
2018,F,Rosario,35
2018,M,Rosario,5
2018,M,Rosbel,5
2018,M,Roscoe,25
2018,F,Rose,2439
2018,F,Roselie,7
2018,F,Roseline,5
2018,F,Rosella,16
2018,F,Roselyn,426
2018,F,Roselyne,46
2018,F,Roselynn,103
2018,F,Rosemarie,71
2018,F,Rosemary,668
2018,M,Rosendo,19
2018,F,Rosey,5
2018,M,Roshan,11
2018,F,Rosie,442
2018,F,Rosita,7
2018,F,Roslyn,113
2018,M,Ross,94
2018,F,Rosselyn,5
2018,F,Rossi,6
2018,F,Rosslyn,10
2018,F,Rosy,21
2018,F,Roux,6
2018,F,Rowan,1450
2018,M,Rowan,3035
2018,M,Rowdy,68
2018,F,Rowen,128
2018,M,Rowen,554
2018,F,Rowyn,164
2018,M,Rowyn,15
2018,F,Roxana,53
2018,F,Roxanna,44
2018,F,Roxanne,124
2018,F,Roxie,17
2018,F,Roxy,20
2018,M,Roy,487
2018,F,Roya,21
2018,F,Royal,287
2018,M,Royal,591
2018,F,Royale,24
2018,F,Royalti,11
2018,F,Royalty,818
2018,M,Royalty,17
2018,F,Royce,20
2018,M,Royce,661
2018,F,Rozalyn,7
2018,F,Rozalynn,6
2018,F,Rozlyn,5
2018,F,Rubani,8
2018,M,Ruben,709
2018,F,Rubi,105
2018,F,Rubie,8
2018,F,Ruby,3566
2018,F,Ruchama,5
2018,M,Rudolph,7
2018,M,Rudra,78
2018,M,Rudransh,5
2018,M,Rudy,213
2018,F,Rue,7
2018,M,Rueben,5
2018,M,Rufus,5
2018,M,Ruger,78
2018,M,Ruhaan,7
2018,F,Ruhi,26
2018,M,Rui,6
2018,F,Rumi,12
2018,M,Rumi,24
2018,F,Runa,7
2018,M,Rune,8
2018,M,Rush,24
2018,M,Ruslan,6
2018,M,Russel,5
2018,M,Russell,736
2018,M,Rustin,19
2018,M,Rusty,5
2018,M,Rustyn,5
2018,F,Ruth,1223
2018,F,Ruthann,5
2018,F,Ruthie,118
2018,M,Ruvim,6
2018,F,Ruwayda,7
2018,F,Rya,9
2018,F,Ryah,9
2018,F,Ryan,828
2018,M,Ryan,6927
2018,F,Ryann,313
2018,F,Ryanne,18
2018,M,Ryatt,82
2018,M,Ryden,46
2018,F,Ryder,43
2018,M,Ryder,2997
2018,M,Rye,15
2018,M,Ryen,5
2018,M,Ryken,5
2018,M,Ryker,3235
2018,F,Ryla,7
2018,F,Rylan,313
2018,M,Rylan,1169
2018,M,Ryland,496
2018,F,Rylee,2891
2018,M,Rylee,47
2018,F,Rylei,43
2018,F,Ryleigh,1908
2018,F,Rylen,10
2018,M,Rylen,111
2018,F,Ryley,13
2018,M,Ryley,5
2018,F,Rylie,955
2018,F,Rylin,23
2018,F,Rylynn,143
2018,M,Ryman,6
2018,F,Ryn,5
2018,M,Ryne,6
2018,F,Rynlee,11
2018,M,Ryo,6
2018,M,Ryu,20
2018,F,Ryver,6
2018,M,Ryver,5
2018,M,Ryzen,5
2018,F,Saachi,6
2018,M,Saad,36
2018,M,Saadiq,5
2018,M,Saahil,6
2018,F,Saanvi,194
2018,F,Saanvika,8
2018,M,Saatvik,7
2018,M,Sabastian,23
2018,F,Sabella,21
2018,F,Sabiha,6
2018,F,Sabina,64
2018,F,Sabine,22
2018,M,Sabir,13
2018,F,Sabirin,5
2018,M,Sabree,6
2018,F,Sabrina,685
2018,F,Sade,46
2018,F,Sadie,3261
2018,M,Sadiq,6
2018,F,Sadiya,8
2018,M,Saeed,8
2018,F,Safa,95
2018,F,Safaa,6
2018,F,Safia,21
2018,F,Safina,8
2018,F,Safiya,40
2018,F,Safiyah,5
2018,F,Safiyyah,14
2018,M,Safwan,23
2018,F,Sagal,6
2018,M,Sagan,20
2018,F,Sage,1054
2018,M,Sage,667
2018,F,Sahana,110
2018,F,Sahar,32
2018,F,Sahara,73
2018,F,Sahasra,59
2018,M,Sahib,17
2018,M,Sahil,35
2018,F,Sahily,5
2018,M,Sahir,11
2018,F,Sahira,7
2018,F,Sahra,5
2018,M,Sai,32
2018,M,Said,39
2018,M,Saif,71
2018,F,Saige,405
2018,M,Saige,11
2018,F,Sailor,95
2018,M,Sailor,5
2018,M,Saint,205
2018,F,Saira,51
2018,F,Saisha,9
2018,F,Saja,10
2018,M,Sajid,6
2018,F,Sakina,6
2018,F,Sakura,26
2018,M,Salah,17
2018,M,Saleem,23
2018,F,Saleen,6
2018,M,Saleh,45
2018,F,Salem,197
2018,M,Salem,87
2018,M,Salim,20
2018,F,Salina,12
2018,F,Sally,131
2018,F,Salma,294
2018,M,Salman,76
2018,F,Saloma,5
2018,F,Salome,107
2018,M,Salomon,27
2018,M,Salvador,338
2018,M,Salvatore,198
2018,F,Salwa,17
2018,M,Sam,417
2018,F,Sama,44
2018,M,Samad,5
2018,M,Samael,5
2018,F,Samaira,77
2018,F,Samaiya,6
2018,F,Samantha,3902
2018,F,Samanvi,7
2018,M,Samar,40
2018,F,Samara,1241
2018,F,Samarah,50
2018,F,Samari,11
2018,F,Samaria,15
2018,M,Samarth,67
2018,F,Samaya,38
2018,M,Sameer,20
2018,M,Sami,111
2018,F,Samia,50
2018,F,Samiah,8
2018,F,Samiha,5
2018,M,Samir,273
2018,F,Samira,248
2018,F,Samirah,16
2018,F,Samiya,96
2018,F,Samiyah,144
2018,F,Sammi,6
2018,F,Sammie,14
2018,M,Sammuel,7
2018,M,Sammy,74
2018,M,Sampson,6
2018,F,Samreen,5
2018,M,Samson,488
2018,M,Samuel,9822
2018,M,Samy,6
2018,F,Samya,12
2018,F,Sana,96
2018,F,Sanaa,132
2018,M,Sanad,10
2018,F,Sanah,6
2018,F,Sanai,112
2018,F,Sanaya,76
2018,M,Sanchez,6
2018,M,Sander,7
2018,F,Sandra,214
2018,M,Sandro,20
2018,F,Sandy,42
2018,F,Saniya,94
2018,F,Saniyah,249
2018,M,Sanjay,5
2018,F,Santana,55
2018,M,Santana,290
2018,M,Santhiago,31
2018,M,Santi,8
2018,M,Santiago,4647
2018,M,Santiel,27
2018,F,Santina,5
2018,M,Santino,491
2018,M,Santos,153
2018,F,Sanvi,22
2018,F,Sanya,5
2018,F,Saoirse,282
2018,F,Saori,22
2018,F,Saphira,43
2018,F,Sapphira,13
2018,F,Sapphire,144
2018,F,Sara,1684
2018,F,Sarah,3749
2018,F,Sarahi,196
2018,F,Sarai,717
2018,F,Saray,14
2018,F,Saraya,5
2018,F,Sarayu,14
2018,F,Sarenity,5
2018,F,Sargun,8
2018,F,Sari,8
2018,F,Sariah,269
2018,M,Sarim,14
2018,F,Sarina,61
2018,F,Sariya,15
2018,F,Sariyah,335
2018,M,Sartaj,9
2018,F,Saryah,5
2018,F,Sasha,484
2018,M,Sasha,13
2018,F,Saskia,5
2018,M,Sathvik,6
2018,M,Satvik,5
2018,M,Saul,485
2018,F,Savana,21
2018,F,Savanah,24
2018,F,Savanna,474
2018,F,Savannah,4746
2018,F,Savina,6
2018,M,Savion,44
2018,F,Savvy,10
2018,F,Sawyer,1408
2018,M,Sawyer,3877
2018,M,Saxon,19
2018,F,Saya,15
2018,F,Sayde,5
2018,F,Saydee,15
2018,M,Sayid,5
2018,F,Sayler,5
2018,F,Saylor,849
2018,M,Saylor,5
2018,F,Sayra,7
2018,F,Sayuri,8
2018,F,Scarlet,725
2018,F,Scarleth,11
2018,F,Scarlett,7209
2018,F,Scarlette,287
2018,F,Scarlettrose,6
2018,M,Schneur,10
2018,F,Scotland,12
2018,F,Scotlyn,10
2018,M,Scott,503
2018,F,Scottie,32
2018,M,Scotty,5
2018,F,Scout,225
2018,M,Scout,20
2018,M,Seamus,131
2018,M,Sean,1294
2018,M,Sebastian,10115
2018,M,Sebastien,55
2018,M,Sebastion,11
2018,F,Sedona,11
2018,F,Sedra,7
2018,F,Seerat,10
2018,F,Sehaj,9
2018,M,Sekou,12
2018,F,Sela,13
2018,F,Selah,697
2018,F,Selena,1286
2018,F,Selene,269
2018,M,Selim,58
2018,F,Selin,8
2018,F,Selina,172
2018,F,Seline,5
2018,F,Selma,28
2018,M,Selvin,12
2018,F,Semaj,11
2018,M,Semaj,150
2018,F,Sena,19
2018,F,Seneca,5
2018,F,Senna,11
2018,F,Sephora,17
2018,F,Sequoia,33
2018,M,Sequoia,5
2018,F,Serafina,70
2018,F,Serah,14
2018,F,Seraphina,169
2018,F,Serayah,19
2018,F,Seren,7
2018,F,Serena,745
2018,F,Serene,32
2018,F,Sereniti,13
2018,F,Serenity,3535
2018,M,Sergi,5
2018,M,Sergio,913
2018,F,Serinity,6
2018,M,Servando,12
2018,M,Seth,828
2018,M,Sevak,6
2018,F,Seven,23
2018,M,Seven,68
2018,F,Sevyn,187
2018,M,Sevyn,34
2018,M,Shaan,38
2018,F,Shae,57
2018,F,Shaelyn,5
2018,F,Shaelynn,11
2018,M,Shahmeer,5
2018,F,Shai,12
2018,M,Shai,42
2018,F,Shaila,28
2018,F,Shailene,5
2018,F,Shaina,41
2018,F,Shaindel,21
2018,F,Shaindy,78
2018,F,Shaira,6
2018,F,Shakira,5
2018,M,Shakur,15
2018,F,Shalom,6
2018,M,Shalom,44
2018,M,Shamar,52
2018,M,Shamir,6
2018,F,Shana,5
2018,F,Shanaya,119
2018,M,Shane,848
2018,F,Shanel,7
2018,F,Shanelle,5
2018,F,Shania,78
2018,F,Shaniya,16
2018,F,Shaniyah,32
2018,F,Shannon,97
2018,M,Shannon,24
2018,F,Shantal,8
2018,F,Shanvi,6
2018,M,Shaquille,7
2018,M,Sharif,5
2018,F,Sharlene,5
2018,F,Sharlotte,6
2018,F,Sharon,175
2018,M,Shaul,17
2018,M,Shaun,130
2018,M,Shaurya,75
2018,F,Shavy,7
2018,M,Shawn,778
2018,F,Shay,108
2018,M,Shay,38
2018,F,Shaya,12
2018,M,Shaya,78
2018,M,Shayaan,12
2018,M,Shayan,32
2018,M,Shayden,5
2018,F,Shayla,160
2018,F,Shaylee,56
2018,F,Shayna,53
2018,M,Shayne,16
2018,F,Shea,149
2018,M,Shea,79
2018,M,Sheamus,5
2018,M,Sheikh,5
2018,F,Sheila,45
2018,F,Sheindy,7
2018,F,Shekinah,5
2018,F,Shelby,701
2018,M,Sheldon,76
2018,F,Shelly,10
2018,M,Shemar,6
2018,M,Shepard,155
2018,M,Shepherd,302
2018,M,Sheppard,5
2018,F,Sherlyn,109
2018,M,Sherman,6
2018,F,Sherry,22
2018,F,Sheryl,5
2018,F,Sheyla,51
2018,F,Shia,15
2018,M,Shia,42
2018,F,Shiann,5
2018,F,Shifra,41
2018,F,Shiloh,519
2018,M,Shiloh,280
2018,M,Shimon,180
2018,F,Shira,43
2018,F,Shirin,5
2018,F,Shirley,81
2018,M,Shiv,36
2018,M,Shiva,7
2018,M,Shivaay,12
2018,M,Shivam,5
2018,F,Shivani,12
2018,M,Shivansh,46
2018,M,Shloima,6
2018,M,Shlok,35
2018,F,Shloka,15
2018,M,Shlomo,180
2018,M,Shmuel,177
2018,M,Shneur,10
2018,M,Sholom,22
2018,M,Shon,6
2018,F,Shoshana,84
2018,M,Shourya,15
2018,M,Shraga,10
2018,M,Shrage,6
2018,M,Shrey,14
2018,F,Shreya,69
2018,M,Shreyan,21
2018,M,Shreyas,15
2018,M,Shrihaan,5
2018,F,Shrinika,5
2018,F,Shriya,19
2018,M,Shriyan,5
2018,F,Shyann,5
2018,F,Shyanne,23
2018,F,Shyla,59
2018,F,Shylah,8
2018,F,Shyloh,5
2018,F,Sia,133
2018,F,Siana,10
2018,F,Siani,6
2018,F,Sianna,24
2018,F,Siara,5
2018,M,Sid,6
2018,M,Siddhant,8
2018,M,Siddharth,80
2018,M,Siddhartha,7
2018,M,Sidharth,6
2018,F,Sidney,159
2018,M,Sidney,115
2018,F,Sidra,24
2018,F,Siena,441
2018,F,Sienna,1568
2018,F,Sierra,669
2018,F,Signe,9
2018,F,Sigrid,5
2018,F,Siham,13
2018,F,Sila,12
2018,M,Silas,3499
2018,F,Silka,5
2018,F,Silvana,25
2018,F,Silver,6
2018,M,Silvestre,7
2018,F,Silvia,111
2018,M,Silvio,6
2018,F,Sima,43
2018,M,Simcha,66
2018,M,Simeon,139
2018,F,Simi,22
2018,M,Simon,1425
2018,F,Simona,27
2018,F,Simone,344
2018,F,Simran,17
2018,F,Sinai,19
2018,M,Sinan,19
2018,F,Sincere,14
2018,M,Sincere,423
2018,F,Siobhan,13
2018,M,Sione,21
2018,M,Sir,58
2018,F,Sirat,7
2018,M,Sire,82
2018,F,Sirena,17
2018,M,Sirius,5
2018,F,Sitara,14
2018,F,Siya,143
2018,M,Siyuan,5
2018,F,Skai,13
2018,F,Skarlet,5
2018,F,Skarlett,29
2018,F,Sky,267
2018,M,Sky,32
2018,F,Skye,706
2018,M,Skye,12
2018,F,Skyelar,5
2018,F,Skyla,524
2018,F,Skylah,135
2018,F,Skylar,4386
2018,M,Skylar,162
2018,F,Skylee,56
2018,F,Skyler,724
2018,M,Skyler,569
2018,F,Skylie,6
2018,F,Skylin,7
2018,F,Skylyn,11
2018,F,Skylynn,127
2018,F,Skyy,6
2018,M,Slade,113
2018,M,Slate,13
2018,M,Slater,47
2018,F,Sloan,493
2018,M,Sloan,32
2018,F,Sloane,1609
2018,M,Smith,83
2018,F,Snow,15
2018,F,Sofia,7639
2018,F,Sofie,95
2018,F,Sofiya,10
2018,F,Soha,13
2018,M,Soham,12
2018,M,Sohan,7
2018,F,Sol,89
2018,M,Sol,48
2018,F,Solana,66
2018,F,Solange,6
2018,F,Soledad,10
2018,F,Solei,5
2018,F,Soleil,102
2018,F,Solene,10
2018,M,Solomon,784
2018,F,Solvi,5
2018,F,Somaya,7
2018,F,Sommer,7
2018,F,Sona,11
2018,F,Sonali,5
2018,F,Sonam,7
2018,F,Sonia,192
2018,F,Sonja,27
2018,F,Sonny,11
2018,M,Sonny,341
2018,F,Sonora,13
2018,F,Sonya,61
2018,F,Sophia,13979
2018,M,Sophia,5
2018,F,Sophie,2937
2018,F,Sora,25
2018,F,Soraya,121
2018,M,Soren,447
2018,M,Souleymane,8
2018,F,Sparrow,16
2018,F,Spencer,193
2018,M,Spencer,1088
2018,F,Spring,11
2018,M,Srihan,11
2018,F,Srinika,5
2018,M,Sriram,11
2018,F,Sriya,5
2018,M,Sriyan,6
2018,F,Stacey,37
2018,F,Staci,5
2018,F,Stacy,127
2018,M,Stanley,291
2018,F,Star,47
2018,F,Starla,10
2018,F,Starr,14
2018,F,Stassi,17
2018,M,Steel,10
2018,M,Steele,64
2018,M,Stefan,195
2018,F,Stefania,34
2018,F,Stefanie,11
2018,M,Stefano,21
2018,F,Stefany,37
2018,F,Stella,5154
2018,M,Stellan,23
2018,M,Stephan,88
2018,F,Stephania,12
2018,F,Stephanie,1002
2018,F,Stephany,54
2018,M,Stephen,1224
2018,M,Stephon,56
2018,F,Sterling,62
2018,M,Sterling,754
2018,M,Stetson,439
2018,M,Steve,113
2018,M,Steven,2022
2018,F,Stevie,413
2018,M,Stevie,11
2018,M,Stewart,5
2018,M,Stiles,7
2018,M,Stockton,36
2018,M,Stone,121
2018,M,Stoney,7
2018,F,Stori,43
2018,F,Storm,37
2018,M,Storm,14
2018,F,Stormi,70
2018,F,Stormie,35
2018,F,Stormy,45
2018,F,Story,13
2018,M,Stratton,6
2018,M,Stryder,5
2018,M,Stryker,22
2018,M,Stuart,19
2018,M,Styles,7
2018,M,Subhan,36
2018,M,Sudais,21
2018,F,Sugey,5
2018,F,Suha,6
2018,F,Suhana,14
2018,F,Suhani,6
2018,M,Suhayb,7
2018,F,Suhayla,14
2018,F,Suheyla,9
2018,F,Sukhmani,5
2018,M,Sulaiman,40
2018,M,Suleiman,24
2018,F,Sullivan,31
2018,M,Sullivan,802
2018,M,Sultan,66
2018,F,Sumaiya,7
2018,F,Sumaya,43
2018,F,Sumayyah,14
2018,F,Summer,1508
2018,M,Summit,22
2018,F,Sunday,18
2018,F,Sundus,10
2018,F,Sunni,5
2018,F,Sunnie,14
2018,F,Sunny,252
2018,M,Sunny,28
2018,F,Sunshine,36
2018,F,Sura,6
2018,F,Surah,13
2018,F,Suri,86
2018,F,Sury,71
2018,M,Surya,23
2018,F,Susan,178
2018,F,Susana,72
2018,F,Susanna,99
2018,F,Susannah,13
2018,F,Susie,45
2018,M,Sutter,7
2018,F,Sutton,553
2018,M,Sutton,255
2018,F,Suzanna,16
2018,F,Suzanne,13
2018,F,Suzette,23
2018,F,Suzy,8
2018,F,Svea,18
2018,M,Sven,7
2018,F,Swara,61
2018,F,Swayze,12
2018,F,Swayzie,5
2018,M,Syaire,27
2018,F,Sybil,46
2018,F,Sydnee,5
2018,F,Sydney,1744
2018,M,Sydney,7
2018,F,Sydnie,5
2018,M,Syed,103
2018,F,Syeda,42
2018,M,Sylas,391
2018,M,Sylis,5
2018,M,Sylus,5
2018,M,Sylvan,11
2018,M,Sylvester,15
2018,F,Sylvia,599
2018,F,Sylvie,243
2018,M,Symir,6
2018,F,Symone,17
2018,F,Symphony,71
2018,F,Synai,10
2018,M,Syncere,90
2018,F,Syniah,6
2018,F,Synthia,5
2018,F,Syra,6
2018,M,Syre,12
2018,F,Syrena,5
2018,M,Syrus,31
2018,M,Tabias,5
2018,F,Tabitha,165
2018,M,Tadeo,224
2018,F,Taelor,5
2018,F,Taelyn,37
2018,F,Taelynn,27
2018,M,Taft,11
2018,M,Taha,46
2018,M,Tahir,21
2018,F,Tahira,8
2018,F,Tahiri,5
2018,F,Tahiry,10
2018,M,Tahj,93
2018,F,Tahlia,40
2018,M,Tahmid,9
2018,M,Tai,10
2018,M,Taiden,13
2018,F,Tailyn,10
2018,F,Tailynn,11
2018,M,Taim,27
2018,F,Taina,5
2018,F,Taiya,5
2018,F,Taj,5
2018,M,Taj,111
2018,M,Takoda,15
2018,M,Takumi,7
2018,F,Tala,75
2018,M,Talal,5
2018,M,Talan,11
2018,F,Talayah,5
2018,F,Taleah,20
2018,F,Taleen,17
2018,M,Talha,12
2018,F,Tali,12
2018,F,Talia,937
2018,F,Taliah,49
2018,M,Talib,5
2018,F,Talitha,10
2018,F,Taliya,6
2018,F,Taliyah,232
2018,F,Tallulah,133
2018,M,Talmage,9
2018,M,Talon,253
2018,F,Talulah,6
2018,F,Talya,26
2018,F,Talynn,6
2018,M,Tam,6
2018,F,Tamar,49
2018,F,Tamara,69
2018,F,Tamari,5
2018,F,Tamera,7
2018,F,Tamia,117
2018,M,Tamim,10
2018,M,Tamir,48
2018,F,Tamiya,5
2018,F,Tamiyah,7
2018,F,Tammy,6
2018,F,Tamya,7
2018,M,Tanay,8
2018,F,Tania,110
2018,F,Tanisha,12
2018,F,Tanishka,5
2018,F,Taniya,19
2018,F,Taniyah,49
2018,F,Tanner,5
2018,M,Tanner,1124
2018,F,Tanvi,42
2018,F,Tanya,21
2018,F,Tara,211
2018,F,Taraji,41
2018,M,Taran,8
2018,F,Taraoluwa,7
2018,M,Tarek,12
2018,F,Tariah,5
2018,M,Tariq,111
2018,F,Tariyah,9
2018,M,Taron,6
2018,F,Taryn,69
2018,F,Tasneem,38
2018,F,Tasnim,11
2018,M,Tate,543
2018,F,Tatiana,372
2018,F,Tatianna,19
2018,F,Tatiyana,5
2018,F,Tatum,715
2018,M,Tatum,495
2018,F,Tatyana,17
2018,M,Taurus,5
2018,M,Tavares,12
2018,M,Tavaris,5
2018,M,Tavian,5
2018,M,Tavin,5
2018,M,Tavion,21
2018,M,Tavon,7
2018,M,Tawhid,6
2018,F,Taya,85
2018,M,Tayden,78
2018,F,Tayla,33
2018,M,Taylan,5
2018,F,Taylee,28
2018,F,Taylen,7
2018,M,Taylen,54
2018,F,Tayler,18
2018,F,Taylin,53
2018,M,Taylin,8
2018,M,Taylon,5
2018,F,Taylor,2487
2018,M,Taylor,481
2018,F,Taylynn,5
2018,M,Taysom,6
2018,M,Tayson,13
2018,F,Taytum,71
2018,M,Taytum,6
2018,F,Teagan,1638
2018,M,Teagan,82
2018,F,Teagen,5
2018,M,Teague,5
2018,F,Teal,5
2018,M,Ted,7
2018,F,Teddi,5
2018,M,Teddy,40
2018,F,Teegan,47
2018,F,Tegan,185
2018,M,Tegan,12
2018,M,Tegh,7
2018,F,Tehani,6
2018,F,Tehila,16
2018,F,Tehilla,7
2018,F,Teigan,60
2018,F,Teigen,10
2018,M,Teigen,5
2018,M,Tejas,14
2018,F,Temperance,113
2018,F,Tenley,319
2018,F,Tennessee,11
2018,F,Tennyson,6
2018,M,Tennyson,5
2018,F,Tenzin,32
2018,M,Tenzin,45
2018,M,Teo,68
2018,M,Teodor,16
2018,M,Teodoro,15
2018,M,Terence,27
2018,F,Teresa,297
2018,F,Teresita,5
2018,F,Terra,26
2018,M,Terrance,234
2018,M,Terrell,184
2018,M,Terrence,171
2018,F,Terri,5
2018,M,Terrion,11
2018,M,Terry,279
2018,F,Tesla,39
2018,F,Tess,121
2018,F,Tessa,1305
2018,M,Tevin,87
2018,M,Tevita,10
2018,M,Tex,7
2018,M,Texas,6
2018,F,Teya,5
2018,F,Teyana,27
2018,M,Thaddeus,283
2018,F,Thaily,37
2018,F,Thais,6
2018,F,Thalia,315
2018,M,Thang,15
2018,F,Thanvi,5
2018,M,Thatcher,243
2018,M,Thayer,5
2018,F,Thea,1198
2018,F,Theadora,6
2018,F,Theia,40
2018,M,Thelonious,5
2018,M,Theo,1538
2018,M,Theodor,20
2018,F,Theodora,92
2018,M,Theodore,7071
2018,F,Theresa,179
2018,F,Therese,26
2018,M,Theron,19
2018,M,Thiago,2007
2018,M,Thielen,10
2018,M,Thomas,6814
2018,M,Thompson,35
2018,M,Thor,36
2018,F,Thora,6
2018,M,Thorin,70
2018,F,Tia,111
2018,M,Tiago,101
2018,M,Tiam,5
2018,M,Tian,5
2018,F,Tiana,409
2018,F,Tianna,89
2018,F,Tiara,31
2018,F,Tiaraoluwa,20
2018,F,Tiare,6
2018,M,Tiberius,45
2018,M,Tidus,6
2018,F,Tierney,10
2018,F,Tierra,5
2018,F,Tiffany,364
2018,M,Tiger,6
2018,F,Tigerlily,7
2018,M,Tigran,8
2018,M,Tilden,6
2018,F,Tillie,17
2018,M,Tillman,12
2018,F,Tilly,56
2018,M,Tim,15
2018,F,Timber,26
2018,M,Timber,6
2018,M,Timmy,6
2018,M,Timothy,2340
2018,M,Timur,24
2018,F,Tina,76
2018,F,Tinlee,7
2018,F,Tinley,231
2018,F,Tinslee,14
2018,F,Tinsley,304
2018,F,Tirzah,10
2018,M,Titan,328
2018,M,Titus,1069
2018,F,Tiwatope,12
2018,M,Tj,5
2018,M,Tobenna,8
2018,M,Tobias,1277
